,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
30,NEOUSDT,2788,47379166.85628,4205933.92842,1456129.07,1456587.34,18454019.009,18459498.1235,18459498.1235,3015,52258255.1316,4639059.3774,248256.22,253048.18,3192807.5883,3256687.0044,3256687.0044,1947.24,12.719,12.7,12.78,24766.94556,2198.60634,256301.0,2024-02-18,0,87,104006.6749,,,359942.6817540001,153777.13814600004,34182.805329999996,0.1,5.7,1.0,745.1,0.2,1.0,128.9,,,,,177.4,30.7
201,BEAMXUSDT,438730,1562956934.2554998,682107785.7405,257477906.0,259375726.0,8381037.781869,8440070.277624,8440070.277624,370179,1448976017.3314998,632364079.3365,80168373.0,88739571.0,2672893.54803,2972733.81215,2972733.81215,1941965.0,0.0329,0.032653,0.033032,63890.648499999996,27883.2435,0.0,2024-02-18,0,1286,392957.87581,,,512893.87744899996,119222.68082283999,62616.441559100014,0.1,2.8,1.0,131.2,0.4,0.9,41.8,,,,,21.3,6.8
206,CHESSUSDT,6820,14303973.2839,3114567.8121200004,5691499.6,5753837.7,1227344.7364999999,1240224.98065,1240224.98065,2650,7509433.2191,1635114.8402800001,1543579.7,1949154.9,343408.38166,436381.9217,436381.9217,27951.5,0.21860000000000002,0.2174,0.2193,6110.1979,1330.44332,139487.0,2024-02-18,0,71,22309.90352,,,60418.3085265,,,0.1,2.8,1.0,200.9,0.4,0.8,56.2,,,,,55.0,15.4
211,DFUSDT,4163,15216822.85668,6162422.00084,23767757.0,23768570.0,1073227.55515,1073262.49837,1073262.49837,3591,12932542.28928,5237347.10464,37714865.0,45303463.0,1757312.58531,2120837.84882,2120837.84882,192711.0,0.04559,0.04552,0.0458,8785.69449,3557.9803699999998,76036.0,2024-02-18,0,79,19799.39114,,,69808.2024185,,,0.1,0.5,1.0,122.2,2.0,0.8,200.0,,,,,54.2,88.8
26,LINKUSDT,163937,4030623538.9638395,149059789.71519998,1775522.81,1779147.05,32654176.58547,32717386.99195,32717386.99195,93175,3012014872.8669996,111389788.50999998,830138.08,835489.15,15439539.310800001,15544612.399,15544612.399,14461.16,18.473,18.427,18.558,267141.00867999997,9879.360399999998,3034023.0,2024-02-18,0,627,1153576.22426,178.2432,695.1239,2993858.7276535,476905.76611200004,318339.23157,0.1,2.1,1.0,122.2,0.5,1.0,57.8,0.2,0.7,0.0,0.0,28.3,13.4
215,FARMUSDT,5305,16386856.65291,13497936.151752004,26866.22,26871.378,1215137.88566,1215357.2963,1215357.2963,2605,9132045.17826,7522111.492272003,36785.622,39276.144,1719908.53831,1840237.1175900002,1840237.1175900002,179.54,45.658500000000004,45.59,45.73,8197.52709,6752.344248000002,49908.0,2024-02-18,0,46,20159.807910000003,,,73383.07172730002,,,0.1,0.7,1.0,148.2,1.5,0.9,209.8,,,,,60.3,85.3
252,API3USDT,79567,915081437.1133049,388832576.3282251,2283183.76,2290436.58,8849261.74048,8875739.48429,8875739.48429,40163,635443336.6896999,270009924.46650004,595194.77,613774.77,2363680.04932,2441563.24627,2441563.24627,18349.87,3.9085,3.891,3.942,71720.46689499999,30475.160775000004,865964.0,2024-02-18,0,754,479359.94809,93.50674000000001,5123.9187,613873.1819755,120126.27298400001,169944.21721600002,0.1,3.6,1.0,123.4,0.3,1.0,33.0,0.1,5.1,0.0,0.0,18.5,4.9
24,IOTAUSDT,15535,118450108.07659999,14792733.233899998,19869721.0,19963982.0,5372734.9862,5397135.8018,5397135.8018,11635,108048470.56419998,13493716.699299999,15610674.0,15871647.0,4283359.7296,4358860.2762,4358860.2762,107242.0,0.27244999999999997,0.2712,0.2735,29218.082899999998,3648.9228499999995,888229.0,2024-02-18,0,150,88610.4421,,16.10532,223525.61874,115138.27136199998,32873.303069,0.1,1.2,1.0,183.9,0.8,1.0,146.6,,0.0,,0.0,60.6,48.3
250,AMPUSDT,142685,348728947.947953,220528504.6707865,662362583.0,670576293.0,3209068.051444,3246935.232716,3246935.232716,48707,160506812.92724898,101500972.7543545,124182233.0,135737333.0,628130.84105,689084.986188,689084.986188,4896434.0,0.0049435,0.004877,0.005001,24205.521479,15307.0385695,296400.0,2024-02-18,0,1134,216372.238984,,,168974.95964195,,,0.1,4.7,1.0,132.6,0.2,0.9,25.9,,,,,14.8,2.9
256,BSWUSDT,2335,27504057.08115,53697.38335000001,24719487.5,24763425.8,3137512.58078,3142744.9646199998,3142744.9646199998,1489,26417909.60406,51576.849740000005,14786334.6,14846129.1,1926701.99055,1934715.41295,1934715.41295,136809.9,0.12805,0.1277,0.1285,17518.507695,34.202155000000005,173784.0,2024-02-18,0,31,32574.186690000002,,,223014.82584300003,,,0.1,1.6,1.0,179.1,0.6,1.0,110.0,,,,,96.3,59.1
253,ASTRUSDT,13432,187220700.69119996,134237327.5008,254715045.0,255085678.1,40907949.57785,40963620.44281,40963620.44281,10590,165976062.35759997,119004912.1584,74034319.7,75454712.8,12123555.01355,12367364.62468,12367364.62468,229666.8,0.16199999999999998,0.1613,0.1626,37206.02159999999,26676.7344,584370.0,2024-02-18,0,95,94791.57751,,546.0326005000001,638790.5033080002,71180.2675943,132817.99511420997,0.1,3.3,1.0,1099.5,0.3,1.0,325.8,,0.5,,0.0,431.6,127.9
254,BICOUSDT,14543,29938956.329855997,418503.54940799996,9022963.7,9067001.76,3437916.359984,3453842.596003,3453842.596003,13349,35898047.284512,501803.07021599996,1021057.76,1141397.97,396874.396601,445928.662503,445928.662503,19546.36,0.38639999999999997,0.3835,0.3866,7552.713503999999,105.576072,192721.0,2024-02-18,0,66,33473.69418,,,116010.83354040002,76889.54719374,6939.984326909999,0.1,7.7,1.0,455.2,0.1,0.9,52.5,,,,,102.7,11.9
297,ARBUSDT,179926,5033567802.696,1818255067.1940002,11097465.7,15636244.9,20352807.48786,28107903.42439,28107903.42439,148195,4458467554.6032,1610513961.6348002,4958632.3,6082321.1,9229200.32513,11471293.99001,11471293.99001,156420.4,1.842,1.8393,1.8521,288126.3768,104078.71020000002,3122772.0,2024-02-18,0,629,1172482.13211,,,3124162.8712000004,437955.53067798,351463.19937784004,0.1,2.5,0.7,70.6,0.4,0.8,32.0,,,,,17.4,7.9
298,ARKMUSDT,346396,698064389.295,309136201.14,9080778.0,9319757.0,12580151.8737,12893138.1703,12893138.1703,195820,520510723.005,230506970.45999998,5542837.0,5636372.0,7858104.6619,7998070.6597,7998070.6597,21154.0,1.3975,1.394,1.4089,29562.715,13091.779999999999,982579.0,2024-02-18,0,476,158564.6435,54.73734,930.8953416,538807.38513,180586.10786894,59227.52588337,0.1,1.6,1.0,425.5,0.6,1.0,265.8,0.1,0.9,0.0,0.0,79.3,49.6
8,CELRUSDT,9657,22524687.460764002,13031173.323107999,91065756.0,92146062.5,2149540.426232,2173562.369902,2173562.369902,7108,21720481.937388003,12565917.519635998,44421526.3,46048270.7,1068383.5778380001,1109754.196129,1109754.196129,291049.8,0.02382,0.02376,0.02398,6932.806236,4010.8258919999994,42477561.3,2024-02-18,0,61,24413.8777,,,89775.12441,46595.203342,23234.394918,0.1,2.0,1.0,310.1,0.5,1.0,154.1,,,,,88.0,43.8
7,BTCUSDT,5449832,196090465979.09402,108437818470.087,6040.95892,7419.37517,306383703.2050768,373105141.708347,373105141.708347,4578658,186819733419.65594,103311113256.01376,16039.64638,18246.43006,836908539.3279605,958126653.1533281,958126653.1533281,54.44553,51614.2365,51485.42,51638.9,2810164.461787845,1554017.94909768,94611984.0,2024-02-18,0,9600,17538292.3644469,,25965.945699999997,36748708.949512884,9115102.411302,6567439.720466,0.1,0.4,0.8,109.0,2.6,0.9,297.8,,26.0,,0.0,17.5,47.7
302,EDUUSDT,341215,437733747.4896,129374349.04800001,4260214.0,4260581.0,3521922.90314,3522209.0551,3522209.0551,182375,296898179.5248,87749708.42400001,5279710.0,5881296.0,4433156.97385,4960632.18931,4960632.18931,23329.0,0.8336,0.8307,0.836,19447.0544,5747.6720000000005,422601.0,2024-02-18,0,416,90760.6175,,,135400.97321,92222.69153754001,28771.28679951,0.1,0.7,1.0,181.1,1.4,0.9,228.0,,,,,38.8,48.8
304,GLMUSDT,60358,207322111.50794005,107384996.03975001,11634292.8,11838132.1,3917649.67661,3982897.7543,3982897.7543,20606,118092822.69884002,61167606.318500005,5747511.1,5754319.3,1981311.42989,1983748.89863,1983748.89863,67987.6,0.34045000000000003,0.3386,0.343,23146.378420000005,11988.946750000001,110063.0,2024-02-18,0,330,113052.40677,,,272204.060152,12729.99235382,3576.40199304,0.1,2.0,1.0,169.3,0.5,1.0,85.6,,,,,34.7,17.5
305,GMXUSDT,28796,298133154.75060004,114831008.45736001,188551.677,188871.136,9360172.19696,9375239.12808,9375239.12808,18836,229809049.9146,88514828.13576001,27655.068,29057.314,1405385.71679,1480614.07455,1480614.07455,921.1800000000001,50.115,49.94,50.4,46164.9357,17781.202920000003,424661.0,2024-02-18,0,112,113074.42959,,,320213.01099190005,68663.19256605401,15184.876727195999,0.1,6.3,1.0,202.8,0.2,0.9,30.4,,,,,82.8,12.4
307,HFTUSDT,32269,117148250.95337,31086690.27217,20091803.1,20102144.1,7816076.86373,7819850.12744,7819850.12744,21519,84942427.34859,22540489.580190003,5037669.8,5042571.8,2004216.50079,2006240.23198,2006240.23198,43999.9,0.3931,0.3906,0.3958,17296.36069,4589.79629,258338.0,2024-02-18,0,196,105132.54493,,,126465.68896550001,79248.41267578001,11743.34471499,0.1,3.9,1.0,451.9,0.3,1.0,115.9,,,,,74.3,19.1
308,HIFIUSDT,42249,142771121.82874998,89504825.56615004,5881567.3,5886862.6,3823203.6301,3826426.83384,3826426.83384,36590,138647902.23125,86919932.72425003,2814479.6,2911973.9,1871155.75429,1938245.15611,1938245.15611,28345.0,0.65525,0.6536,0.6586,18573.06125,11643.661450000005,2801145.0,2024-02-18,0,128,58508.40714,,,270234.3112845,102273.76205949999,25383.855322900003,0.1,2.0,1.0,205.8,0.5,1.0,100.7,,,,,65.3,32.0
311,LEVERUSDT,17274,89204311.078722,47218486.679973,4377380880.0,4389240423.0,8110494.665296,8131318.113347,8131318.113347,9246,62869639.435722,33278764.180472996,1582354847.0,2230579540.0,3014607.006379,4300691.877295,4300691.877295,9393498.0,0.001869,0.001861,0.001881,17556.447762,9293.148333,1619687.0,2024-02-18,0,197,76201.608251,,,337040.98404595006,123790.55628202001,48005.0611579,0.1,1.9,1.0,462.0,0.5,0.7,171.7,,,,,106.4,39.6
312,LOOMUSDT,78089,209146062.09,108727020.15000002,52069647.0,52072140.0,5353477.3705400005,5353717.87933,5353717.87933,64401,191665454.75525,99639522.50875,27851926.0,28068817.0,2895548.47485,2919100.7876,2919100.7876,167131.0,0.10325000000000001,0.10306,0.10362,17256.27575,8970.876250000001,4846220.0,2024-02-18,0,286,44933.19487,449.6240448,,181916.6067405,96128.7462231,17779.09895746,0.1,1.8,1.0,310.2,0.5,1.0,167.8,0.4,,0.0,,119.1,64.4
313,LQTYUSDT,10271,76169276.2358,44005269.31419999,14243079.2,14307222.3,21480793.977399997,21572211.2606,21572211.2606,8907,73469651.55475,42445615.38274999,5203851.2,5324793.2,8010210.435,8204059.5034,8204059.5034,11931.699999999999,1.5185,1.516,1.528,18118.28645,10467.476049999997,957346.0,2024-02-18,0,63,68274.12939999999,1555.7919680000002,,237909.38818,47724.78051795999,10896.134954550002,0.1,2.6,1.0,1185.6,0.4,1.0,442.1,1.6,,0.0,,314.6,117.3
315,MAVUSDT,65427,478500629.6832,224355631.63319996,9554778.0,9639668.0,6391656.7993,6445133.4681,6445133.4681,30587,361411167.6192,169455640.72544998,1745530.0,1875123.0,1200289.9353,1293406.3257,1293406.3257,73664.0,0.6749499999999999,0.6719,0.6788,49719.5168,23312.098049999997,566051.0,2024-02-18,0,333,114257.6137,,,486535.5220349999,75503.62724239999,36270.320894920005,0.1,5.0,1.0,128.6,0.2,0.9,24.1,,,,,55.9,10.5
5,BATUSDT,12411,56566146.8025,36485672.175000004,6364493.0,6410406.0,1630843.6591999999,1641833.1304,1641833.1304,10344,54295243.09875,35020918.91250001,2629274.0,2791354.0,686861.4405,732166.9306,732166.9306,52945.0,0.25995,0.2575,0.2605,13763.05275,8877.292500000001,1197192.0,2024-02-18,0,179,85877.2989,,,162000.22636000003,42221.838701999994,10401.346892999998,0.1,2.2,1.0,118.5,0.4,0.9,49.9,,,,,19.0,8.0
318,OSMOUSDT,38314,197747758.46000004,126199390.91433999,3147425.48,3150820.66,4935677.979401,4940817.122537,4940817.122537,31106,187825387.82000002,119867095.96978,1013313.09,1020299.58,1629909.260033,1641669.83996,1641669.83996,20090.0,1.5830000000000002,1.579,1.6,31802.470000000005,20295.81713,104936.0,2024-02-18,0,488,145710.619216,,,237346.57808449998,,,0.1,3.0,1.0,155.2,0.3,1.0,51.3,,,,,33.9,11.2
321,POLYXUSDT,7405,60447587.43636,42547786.88567999,16924920.4,17148398.2,3180564.34101,3220420.33818,3220420.33818,7751,55506222.978480004,39069664.25423999,12054944.5,12291489.9,2297404.6091,2344469.02159,2344469.02159,93560.4,0.18930000000000002,0.1886,0.19,17710.98372,12466.389359999997,103723.0,2024-02-18,0,96,58030.04038,,,175278.2368015,139601.43427444,25280.22991737,0.1,1.4,1.0,179.6,0.7,1.0,129.7,,,,,54.8,39.6
327,SEIUSDT,246107,4233119875.7205606,3228649391.68464,82172318.3,82738395.4,68825020.51116,69277680.15138,69277680.15138,208320,3825619596.5554805,2917844225.03112,47337887.9,48089933.4,40754835.0651,41437799.57133,41437799.57133,226685.7,0.8548,0.8408,0.8568,193770.93636000002,147791.32984,3578762.0,2024-02-18,0,927,1141909.27524,526.6289835,200.72876580000002,1785789.586795,345645.46468432003,244611.18630469995,0.1,1.7,1.0,355.2,0.6,1.0,210.3,0.5,0.2,0.0,0.0,60.3,35.7
2,ANKRUSDT,23554,73524532.52790001,24363930.685687505,104583936.2,104604669.1,3226416.606825,3227015.59456,3227015.59456,10454,41764445.802,13839544.811250003,33566376.9,33666117.3,1052661.732685,1055905.805893,1055905.805893,438506.4,0.031125,0.03095,0.03121,13648.511700000001,4522.727062500001,12886142.2,2024-02-18,0,128,82632.499898,,,164907.54031035,96902.2781658,19995.1884978,0.1,3.1,1.0,236.4,0.3,1.0,77.1,,,,,39.0,12.7
330,STGUSDT,32124,87674043.9048,55625086.20960001,5085235.4,5093346.9,3344347.93206,3349303.60633,3349303.60633,39336,90162168.83845,57203685.27690001,8999019.1,9041556.9,6049267.54359,6079100.4151800005,6079100.4151800005,21676.3,0.6635,0.6625,0.6668,14382.22505,9124.850100000001,348804.0,2024-02-18,0,105,52476.3184,,,277063.0259905,59938.2949775,10881.294609040002,0.1,0.6,1.0,232.5,1.8,1.0,420.6,,,,,63.7,115.3
331,SUIUSDT,223944,3206410729.6680007,1036380684.1635,18222354.3,18315958.0,29932657.7406,30079026.51771,30079026.51771,213634,3147331134.9840007,1017284892.663,12235897.3,12388073.1,20385832.97474,20653900.98975,20653900.98975,108469.6,1.6505,1.6464,1.6593,179029.07480000003,57866.03485,2271472.0,2024-02-18,0,671,1013146.96856,,,1864630.174483,351177.97723096,375471.1235790601,0.1,1.5,1.0,167.2,0.7,1.0,113.9,,,,,29.5,20.1
333,UFTUSDT,21622,69010923.798,0.0,4460155.0,4545179.0,1928402.8475,1963268.0903,1963268.0903,12527,60172774.60999999,0.0,2198432.0,2765157.0,1000944.9097,1272791.0115,1272791.0115,39163.0,0.44599999999999995,0.4365,0.446,17466.697999999997,0.0,195399.0,2024-02-18,0,239,106194.592,,,127446.877155,,,0.1,1.5,1.0,110.4,0.6,0.8,57.3,,,,,18.2,9.4
334,USTCUSDT,691486,990132460.0892999,498831734.71395,69674231.0,80249497.0,2253006.76003699,2570559.62322103,2570559.62322103,1245412,1226456758.52106,617892632.61759,17750613.0,26929137.0,586519.97476474,907763.97194347,907763.97194347,1500908.0,0.032505,0.03246,0.0327746,48787.01454,24579.04581,369155.0,2024-02-18,0,538,135623.53848618,,443.22012839999996,390616.70357649995,159334.14965704,59685.620791400004,0.1,2.8,0.9,46.2,0.4,0.6,12.0,,0.4,,0.0,16.6,4.3
335,VIBUSDT,19249,22489664.079480004,6405673.27238,26097971.0,26424267.0,1894306.22342,1916431.80075,1916431.80075,8342,13928675.65128,3967268.92068,24220707.0,27198640.0,1812374.34908,2042014.74897,2042014.74897,71682.0,0.07327,0.07316,0.07349,5252.14014,1495.95359,224491.0,2024-02-18,0,46,13489.76496,,,56187.71934999999,,,0.1,0.9,1.0,360.7,1.1,0.9,345.1,,,,,140.4,134.4
296,APTUSDT,558265,3270677669.07375,886020101.4063752,1491893.25,1568042.64,14034963.061011,14714013.178776,14714013.178776,515354,3501773873.11625,948623605.2846252,613174.32,656744.25,5840286.159676,6277020.5904169995,6277020.5904169995,13301.5,9.4525,9.4386,9.4856,125732.42875,34060.665875000006,1550125.0,2024-02-18,0,788,522589.828199,,,1274774.4525335,288418.80479240004,74078.3698896,0.1,2.3,1.0,111.6,0.4,0.9,46.5,,,,,26.9,11.2
295,AMBUSDT,8270,86691951.14424999,96943660.37712501,524522186.0,528342716.0,5234282.0262,5270419.15855,5270419.15855,6220,62119663.00534999,69465589.753675,199957188.0,230201196.0,2035768.82752,2355757.24246,2355757.24246,2283914.0,0.010055,0.01002,0.01013,22964.755269999998,25680.439835,839260.0,2024-02-18,0,105,90923.8258,,,192889.09473339998,51793.07781321999,17344.39079935,0.1,2.2,1.0,227.9,0.4,0.9,88.6,,,,,57.6,22.4
9,COSUSDT,758,8159359.648396001,2206808.1118820007,610434366.1,611973105.2,4056412.068728,4066240.0984819997,4066240.0984819997,779,7643822.951292001,2067374.3065140005,325262744.0,437092858.7,2224943.000517,3015178.472284,3015178.472284,1477521.2,0.006710000000000001,0.00668,0.00673,9914.167252000001,2681.4193340000006,31169999.7,2024-02-18,0,47,31108.831728999998,,,145807.663794165,,,0.1,1.3,1.0,409.2,0.7,0.7,224.4,,,,,130.4,71.5
269,KDAUSDT,3632,31269159.258775003,17802287.979725,8384638.69,8475214.38,9197089.70304,9292045.43818,9292045.43818,2523,22868235.272630002,13019438.947569998,821581.65,874511.48,925699.97057,987260.59045,987260.59045,15428.17,1.1045,1.103,1.11,17040.413765,9701.519334999999,132162.0,2024-02-18,0,63,55858.90476,,,137399.888507,,,0.1,9.4,1.0,539.7,0.1,0.9,54.3,,,,,164.6,16.6
176,ORDIUSDT,1080123,7144090361.38525,4531171361.557751,572366.09,574992.72,36412448.81209,36569756.70534,36569756.70534,824751,6616330328.73085,4196437193.2073503,126767.52,146710.4,8200094.52052,9550034.793370001,9550034.793370001,2774.06,63.9275,63.768,64.244,177338.72065,112477.87915000001,0.0,2024-02-18,0,1262,733081.18129,3162.5745971999995,6.4608149,3036930.4432510003,1211983.0968221002,398638.20111002,0.1,3.8,1.0,205.3,0.3,0.9,46.2,3.2,0.0,0.0,0.0,49.7,11.2
18,ETHUSDT,2739869,117492007213.70334,45923194755.784676,57661.0568,66175.3174,169090558.82587,193253769.877969,193253769.877969,2572943,115495289151.85478,45142752965.73268,54254.4432,68083.7516,164083776.855472,208280311.947965,208280311.947965,725.5952,2987.877,2980.42,2992.35,2167989.2093904,847385.2226405999,44405933.0,2024-02-18,0,4723,11731675.202519,,2596.17645,20917004.982234336,4880310.292394,3854188.7986999997,0.1,0.9,0.9,78.0,1.1,0.8,75.7,,2.6,,0.0,14.4,14.0
258,CVXUSDT,40480,100469469.10100003,25523638.1724,995641.731,996533.839,4876036.206023,4880134.3231339995,4880134.3231339995,21434,65217790.159910016,16568170.344084,281581.969,282478.878,1410982.3866019999,1415687.735405,1415687.735405,2195.315,4.974500000000001,4.923,4.999,10920.594467500003,2774.308497,119658.0,2024-02-18,0,127,66111.220305,,,138683.18597965004,83131.9965758,21519.205301300004,0.1,3.4,1.0,446.5,0.3,1.0,129.2,,,,,73.8,21.3
259,ENSUSDT,20104,404944911.18476,168079544.25313,1468827.26,1480085.24,31252137.142,31477286.348699998,31477286.348699998,13299,316095158.30388,131200883.57918999,222976.1,224925.78,4817833.101,4862483.4109000005,4862483.4109000005,2993.56,21.383499999999998,21.33,21.51,64012.790259999994,26569.640255,159727.0,2024-02-18,0,178,240704.1234,2499.1097999999997,1096.4016000000001,1004949.944436,148984.75423999998,164986.13386,0.1,6.5,1.0,488.2,0.2,1.0,75.3,2.5,1.1,0.0,0.0,129.8,20.0
260,FLUXUSDT,71642,110364898.45419,62968800.59714999,2134932.75,2145972.83,1813064.044743,1821919.107457,1821919.107457,28910,89151284.951748,50865352.695779994,4824281.9799999995,4877157.11,4188455.89095,4236326.177215,4236326.177215,18552.33,0.8578,0.8548,0.8635,15914.188674,9079.855889999999,200279.0,2024-02-18,0,285,79062.58835600001,,,154175.92605135002,,,0.1,0.4,1.0,113.9,2.3,1.0,263.2,,,,,22.9,53.0
261,FXSUSDT,42739,193944643.9614,80043709.1967,986372.2,986533.4,8270855.3955,8272151.0221,8272151.0221,41762,224418284.73,92620613.56500001,402161.3,435706.8,3402126.6418,3703476.3713,3703476.3713,3116.2,8.423,8.402,8.442,26247.7526,10832.820300000001,480794.0,2024-02-18,0,206,89951.548,1045.1081703999998,,263447.40387,64442.60474296,6317.97197267,0.1,2.2,1.0,315.1,0.4,0.9,129.6,1.0,,0.0,,91.9,37.8
262,GALUSDT,24984,225527265.16972548,138300257.705492,2269129.832,2334464.145,6629809.24126,6811534.002657,6811534.002657,15704,186125410.703382,114137828.28628801,316845.271,346911.456,943612.760577,1036793.732653,1036793.732653,12901.127,2.9395,2.932,2.961,37922.8628165,23255.466236,269798.0,2024-02-18,0,254,173025.222209,,,444551.35331429995,62393.373256000006,28093.566859000002,0.1,6.6,1.0,174.8,0.2,0.9,24.9,,,,,38.3,5.5
263,GLMRUSDT,36303,224006852.18889,113467241.53421998,12824436.2,12944202.1,5591985.0365699995,5641506.94867,5641506.94867,27981,189143281.04877,95807633.31845999,2974087.6,4015075.2,1331799.37871,1817936.62863,1817936.62863,63162.9,0.4437,0.4395,0.444,28025.37873,14195.826539999998,526964.0,2024-02-18,0,264,87714.22469,,,212579.6510145,54640.46174376,16484.245470350004,0.1,3.1,1.0,199.5,0.3,0.7,47.5,,,,,63.8,15.2
17,ETCUSDT,9699,439197857.1094399,21413415.423139997,1131124.28,1136387.94,29386537.3028,29515074.6743,29515074.6743,6935,381142266.99999994,18582872.3125,795652.66,795652.66,20869138.2562,20869138.2562,20869138.2562,4671.04,26.110999999999997,26.02,26.19,121965.52543999998,5946.519139999999,647614.0,2024-02-18,0,89,553522.666,,,1380741.381204,470337.2734279999,201465.758373,0.1,1.4,1.0,240.9,0.7,1.0,171.1,,,,,53.1,37.7
268,JOEUSDT,45291,173836303.682947,76573731.929794,10467995.58,10476437.87,5881002.4415029995,5885541.165305,5885541.165305,38707,161270078.352932,71038393.514264,2214040.43,2344115.52,1273460.579894,1351491.0912849999,1351491.0912849999,37254.73,0.5669,0.5638,0.5687,21119.706437,9303.089774,471205.0,2024-02-18,0,260,98563.976658,,274.89980560000004,347401.9554815,41951.507258180005,16937.64906578,0.1,4.4,1.0,278.5,0.2,0.9,60.3,,0.3,,0.0,59.7,12.9
272,LOKAUSDT,10654,18172564.522219997,72324.90013000001,8065962.1,8071785.5,2236162.30981,2237706.31978,2237706.31978,2695,6724908.841339999,26764.431610000003,1098536.8,1116297.6,311656.35294,316959.91945,316959.91945,20930.199999999997,0.28135,0.279,0.2816,5888.711769999999,23.436455000000002,170295.0,2024-02-18,0,79,28375.69549,,,103017.70553,,,0.1,7.1,1.0,379.7,0.1,1.0,52.9,,,,,78.8,11.0
293,AERGOUSDT,1861,4129711.7576000006,0.0,9490843.0,9497798.0,1415897.4083,1416887.4213,1416887.4213,1022,3354163.6700000004,0.0,11129829.0,13219980.0,1699523.6547,2029130.5706,2029130.5706,21736.0,0.15055000000000002,0.15,0.1509,3272.3548000000005,0.0,36956.0,2024-02-18,0,22,9993.921,,,53004.84336,,,0.1,0.7,1.0,432.7,1.4,0.8,519.4,,,,,141.7,170.1
274,NEXOUSDT,1610,3057183.5316000003,5414230.7736,994246.56,1188848.66,1122527.86408,1330617.47262,1330617.47262,655,2106856.686,3731214.756,392950.43,393476.45,452055.09275,452695.03919,452695.03919,3932.17,1.1400000000000001,1.136,1.143,4482.6738000000005,7938.7548,48344.0,2024-02-18,0,103,17221.56943,,,41587.20335815,,,0.1,2.9,0.8,250.4,0.3,1.0,100.8,,,,,65.2,26.2
279,POWRUSDT,15444,294533567.60800004,231612955.84600002,18541986.0,18580116.0,6473653.1426,6486206.8385,6486206.8385,11569,236923699.60000002,186310167.70000002,766607.0,797685.0,273591.8281,285069.4998,285069.4998,177884.0,0.35050000000000003,0.35,0.3535,62348.342000000004,49028.991500000004,144693.0,2024-02-18,0,278,219841.4451,,,1137529.2973600002,230008.93528998,170247.77440333,0.1,22.8,1.0,103.8,0.0,1.0,4.4,,,,,29.4,1.2
281,QIUSDT,4269,28467050.942330003,1235890.37572,90738235.0,103813616.0,1547833.49853,1761748.54443,1761748.54443,2647,23395434.789090004,1015707.34356,104469180.0,135924816.0,1825831.81823,2397399.76427,2397399.76427,1004543.0,0.01729,0.01718,0.0173,17368.54847,754.05148,51618.0,2024-02-18,0,138,47670.15389,,,187149.26031850002,,,0.1,0.7,0.9,89.1,1.4,0.8,105.1,,,,,32.5,38.3
283,RNDRUSDT,156070,3268942996.221,933705273.5088749,6801463.66,6856165.14,49074062.23441,49446196.61926,49446196.61926,131094,2869834852.1066,819708370.1395749,2691242.24,2744596.94,19930245.56397,20347956.26353,20347956.26353,23597.84,7.2775,7.252,7.346,171733.2806,49052.023825,866991.0,2024-02-18,0,1492,923953.98909,3410.5481889000002,,1296325.8254669998,130181.3064796,40218.93411287999,0.1,2.4,1.0,285.8,0.4,1.0,116.1,3.4,,0.0,,53.1,21.6
284,SANTOSUSDT,18637,60418350.35571999,7113127.97692,243182.41,243212.45,1408773.72199,1408937.04821,1408937.04821,9452,43760954.696899995,5152031.945900001,386515.96,387110.91,2306176.42379,2309817.14945,2309817.14945,3458.4699999999993,5.8309999999999995,5.822,5.863,20166.338569999996,2374.20827,210645.0,2024-02-18,0,158,43658.73383,,,288302.5630195,,,0.1,0.6,1.0,69.9,1.6,1.0,114.4,,,,,32.3,52.8
285,SCRTUSDT,37482,75880162.81728001,57317704.32575999,5005970.6,5028862.8,2444883.37967,2455443.66118,2455443.66118,3414,15198732.639360001,11480687.85312,347769.0,383011.0,175120.41067,193549.82892,193549.82892,20851.2,0.49485,0.4912,0.4965,10318.216320000001,7794.085439999999,77609.0,2024-02-18,0,72,31271.55976,,,121732.65749099999,,,0.1,12.7,1.0,236.9,0.1,0.9,17.0,,,,,78.2,5.6
12,DENTUSDT,5018,17419113.320616,3855435.3681480004,4005904899.0,4036268659.0,5759208.050257,5801128.488589,5801128.488589,1791,6667224.916968,1475681.010804,390793336.0,419362641.0,572739.231625,616046.943719,616046.943719,4557708.0,0.0014455000000000002,0.001442,0.001453,6588.166914,1458.1828170000001,105331374.0,2024-02-18,0,66,17076.729916,,,101075.29105179998,51458.6086266,20031.587903900003,0.1,9.4,1.0,874.2,0.1,0.9,86.9,,,,,337.3,33.5
