,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
304,EDUUSDT,1351762,706824424.33425,471437251.83809996,7676400.0,7821245.0,6264784.02735,6377798.88015,6377798.88015,1002883,587960686.7459999,392157600.6792,2307960.0,2774857.0,1954803.12228,2372389.48261,2372389.48261,12795.0,0.8323499999999999,0.82201,0.84063,10649.918249999999,7103.274899999999,422601.0,2024-02-18,0,582,93806.48332,8782.534963099999,,129774.952935,79967.62195134001,25290.79613847,0.1,2.7,1.0,588.2,0.4,0.8,183.6,8.8,,0.1,,66.8,20.8
306,GLMUSDT,98677,213651508.53663,97830368.37198,15626015.6,15636004.8,5272402.52826,5275601.43462,5275601.43462,64930,179364988.73883,82130676.45318,5350295.8,5364041.7,1881929.79693,1887004.7222,1887004.7222,42610.9,0.34095,0.3394,0.3494,14528.186355,6652.41183,110063.0,2024-02-18,0,244,118069.04202,2970.8788962,,191348.767962,382.5594378,255.14247329999998,0.1,2.8,1.0,362.9,0.4,1.0,129.5,3.0,,7.8,,44.7,15.9
11,DASHUSDT,56597,120983392.87488,59642052.122623995,72035.63,72035.63,2088320.17673,2088320.17673,2088320.17673,36793,88433197.49088,43595548.51942399,70470.801,72946.726,2089627.3807,2166412.6953,2166412.6953,349.29,29.584,29.1,29.58,10333.39536,5094.128127999999,147098.0,2024-02-18,0,232,68391.16187,89.39565999999999,2510.9482000000003,127013.0808072,88096.21955000001,23659.459504000002,0.1,1.0,1.0,202.1,1.0,1.0,202.2,0.1,2.5,0.0,0.1,30.5,30.6
310,HIFIUSDT,169853,415732936.84312004,233765565.57848006,10700209.2,10757910.4,6819326.37455,6853986.79638,6853986.79638,158587,407997704.32024,229416064.14296007,6553544.8,6989162.3,4317082.29663,4613188.27389,4613188.27389,27615.1,0.6484000000000001,0.641,0.6497,17905.63084,10068.290360000003,2801145.0,2024-02-18,0,194,66252.1263,772.8521472,,269172.7841895,102273.76205949999,25383.855322900003,0.1,1.5,1.0,380.8,0.7,0.9,241.1,0.8,,0.0,,102.9,65.2
313,LEVERUSDT,179911,1123881354.1651852,789871938.2160422,4284965266.0,4354233394.0,7665515.862657,7783864.47681,7783864.47681,67981,708163224.606145,497702232.2863141,1843168565.0,3393264979.0,3502581.774175,6591986.954127,6591986.954127,25999855.0,0.001837,0.0018,0.001877,47761.733635000004,33567.291582000005,1619687.0,2024-02-18,0,796,632964.975192,17294.8089576,16.406496,334417.58380345005,123790.55628202001,48005.0611579,0.1,1.2,1.0,160.5,0.8,0.5,73.3,17.3,0.0,0.1,0.0,12.1,5.5
314,LOOMUSDT,339616,563491100.403,281209364.898,108753045.0,109083713.0,11144637.27051,11176141.65376,11176141.65376,208526,437500321.66575,218333861.01450002,10718821.0,11385577.0,1129217.06903,1202298.9577,1202298.9577,163419.0,0.10325000000000001,0.1029,0.1046,16873.01175,8420.4505,4846220.0,2024-02-18,0,382,85105.89112,1322.8702747,,181916.6067405,81824.29459458,15824.857436739996,0.1,9.3,1.0,660.5,0.1,0.9,66.9,1.3,,0.0,,131.0,13.3
315,LQTYUSDT,34743,330140341.02000004,161177353.26,22137661.4,22146997.3,32499451.2373,32512509.5271,32512509.5271,25448,293056604.55750006,143072754.2475,4619809.4,4748829.7,6983568.041,7187966.1967,7187966.1967,21307.9,1.4875,1.475,1.499,31695.501250000005,15474.016249999999,957346.0,2024-02-18,0,155,99454.23730000001,,,213632.93857,47724.78051795999,10896.134954550002,0.1,4.5,1.0,1025.4,0.2,1.0,220.3,,,,,326.8,70.2
316,MAGICUSDT,836808,2578236515.9607,1687856697.4059002,10264316.5,10316832.7,12504228.97517,12564703.90859,12564703.90859,711570,2400274953.8208003,1571353183.2096002,5215676.6,6221390.5,6649980.58136,7995266.30187,7995266.30187,37970.2,1.2495,1.2267,1.2687,47443.7649,31059.321300000003,518912.0,2024-02-18,0,563,190136.52655,8448.7439977,,424778.50935000007,81715.60803988,18753.74608582,0.1,1.6,1.0,263.6,0.6,0.8,140.2,8.4,,0.1,,65.8,35.0
318,OAXUSDT,22461,43937579.6769,43110142.5321,15460797.0,15739836.0,2481966.172,2524424.7575,2524424.7575,11802,29579487.455700003,29022443.4213,36913828.0,41201793.0,6213845.0083,6952573.8706,6952573.8706,39507.0,0.1643,0.1618,0.1644,6491.0001,6368.7609,641319.0,2024-02-18,0,182,45527.7707,,,44831.076865,,,0.1,0.4,1.0,382.4,2.8,0.9,957.3,,,,,54.5,136.5
8,CELRUSDT,46222,78533033.830119,46689363.730818,176712664.7,183425442.2,3941894.317122,4084641.64283,4084641.64283,36991,73126536.013179,43475099.226138,148074637.3,150292825.1,3415832.223198,3469591.509622,3469591.509622,323420.9,0.02259,0.02251,0.02298,7306.078131,4343.600682,42477561.3,2024-02-18,0,191,56493.426696,,,82998.18159064998,43809.332898,23234.394918,0.1,1.2,1.0,539.5,0.8,1.0,467.5,,,,,69.8,60.5
320,OSMOUSDT,104902,318904163.63250005,125306932.23487501,6900909.23,6906073.93,10489787.606408,10497358.057136,10497358.057136,80750,285470477.6775,112169842.481625,3695668.65,3716440.2,5769752.203698,5803358.749777,5803358.749777,14914.6,1.5375,1.5336,1.5495,22931.197500000002,9010.349625,104936.0,2024-02-18,0,507,106417.798034,,,237346.57808449998,,,0.1,1.8,1.0,457.4,0.6,1.0,251.6,,,,,98.6,54.2
321,PENDLEUSDT,1817660,4016182241.17935,2421756730.67895,4274384.9,4339357.9,11334374.28613,11496796.58955,11496796.58955,1487494,3664205580.6279,2209514906.0943,3766138.2,3928501.9,10749947.07842,11236292.94312,11236292.94312,19721.9,2.7045,2.6765,2.8247,53337.87855,32162.725349999997,345999.0,2024-02-18,0,1670,514632.04818,9551.8670476,,481862.843265,56691.561283819996,36970.90088513,0.1,1.0,1.0,212.5,1.0,1.0,201.5,9.6,,0.2,,22.0,20.9
322,PHBUSDT,1235220,1089632526.158,486401302.7720001,1935144.0,2006527.0,2965191.12,3069420.6294,3069420.6294,1044456,994253807.166,443825175.44400007,1180145.0,1622813.0,2051198.6863,2847391.1895,2847391.1895,12106.0,1.5910000000000002,1.5495,1.7068,19260.646,8597.764000000001,338846.0,2024-02-18,0,1084,322340.1436,31804.2724566,1400.1308508,316328.699235,65286.332451099996,18088.81803258,0.1,1.1,1.0,154.0,0.9,0.7,106.5,31.8,1.4,0.5,0.1,9.2,6.4
323,POLYXUSDT,47882,267858801.79099998,258559785.16599998,49762600.3,50140213.5,9386391.59833,9454560.50866,9454560.50866,40377,232684992.59963998,224607073.93464,15573949.7,16072958.0,3042972.53366,3145050.50662,3145050.50662,111979.7,0.1906,0.1894,0.1937,21343.33082,20602.37332,103723.0,2024-02-18,0,120,68916.75937,9819.2078888,,175278.2368015,139601.43427444,25280.22991737,0.1,3.0,1.0,439.8,0.3,1.0,142.6,9.8,,0.1,,136.2,44.2
5,BATUSDT,75029,127995893.75840001,38227172.3616,26304945.0,26986168.0,6358328.8132,6516392.3875,6516392.3875,36088,99926785.3452,29844070.264799997,5625843.0,6008305.0,1406407.8812,1506106.0187,1506106.0187,38713.0,0.2452,0.2446,0.2493,9492.4276,2835.0024,1197192.0,2024-02-18,0,404,80171.6124,7435.03754,,161691.21895,41191.821125999995,10401.346892999998,0.1,4.3,1.0,669.8,0.2,0.9,148.2,7.4,,0.2,,79.3,17.5
330,SNTUSDT,82552,128893006.98047999,116523158.75327998,309531311.0,360269111.0,12682974.71687,14679277.75433,14679277.75433,53497,98311868.65139998,88876889.0304,213909380.0,239304205.0,9123915.78879,10247659.72737,10247659.72737,206471.0,0.041639999999999996,0.04158,0.04207,8597.45244,7772.355839999999,43168.0,2024-02-18,0,50,16819.05709,,,120542.0638915,59270.27383342,14478.87136631,0.1,1.4,0.9,1475.2,0.7,0.9,1061.2,,,,,754.1,542.5
331,SSVUSDT,220321,2647411453.1907,859318042.4577,2035255.452,2049005.367,61298711.50748,61686135.5249,61686135.5249,160424,2253054537.253334,731314511.829874,1085715.438,1114034.956,33771838.35744,34704407.3743,34704407.3743,3071.207,30.406,30.3,30.98,93383.120042,30311.042062,269767.0,2024-02-18,0,454,553683.86169,1500.3558946100002,,970268.5047264999,151702.110466542,38948.68286781201,0.1,1.8,1.0,656.4,0.6,1.0,361.6,1.5,,0.0,,110.7,61.0
332,STGUSDT,189639,693268862.10155,148997525.23446,15168069.6,15223322.4,9679038.06038,9712470.57031,9712470.57031,246922,784497371.1783249,168604380.27489,18872446.9,19168094.2,12480202.2537,12683276.88894,12683276.88894,43799.5,0.64505,0.6428,0.6537,28252.867475,6072.11367,348804.0,2024-02-18,0,186,102428.97061,,294.7136334,276011.56409900007,59882.87394934,10881.294609040002,0.1,0.8,1.0,342.6,1.3,1.0,441.7,,0.3,,0.0,94.5,121.8
2,ANKRUSDT,107835,351359871.162093,130627108.1727435,275809603.3,275821031.2,7969367.214987,7969682.2464850005,7969682.2464850005,52450,241060088.69450998,89620314.858045,105031690.2,109851222.6,3158326.88681,3307424.471004,3307424.471004,652858.2,0.029235,0.02902,0.02958,19086.309477,7095.8285715,12886142.2,2024-02-18,0,249,137083.624286,363.771427,,160351.77165059999,95406.78639180001,18817.843419200002,0.1,2.4,1.0,417.5,0.4,1.0,165.5,0.4,,0.0,,58.1,23.0
335,UFTUSDT,21086,48299365.857599996,40880747.7936,3229999.0,3244837.0,1329584.3912,1335414.3846,1335414.3846,16557,45803253.312,38768029.632,6643715.0,7302052.0,2844602.306,3134286.5957,3134286.5957,19727.0,0.41759999999999997,0.4145,0.4201,8237.9952,6972.6672,195399.0,2024-02-18,0,144,34630.8073,,,127446.877155,,,0.1,0.4,1.0,161.4,2.3,0.9,345.3,,,,,38.4,82.1
336,USTCUSDT,2491054,2143971181.941975,1694564253.124875,244824282.0,251080978.0,7266543.44022325,7442313.15784861,7442313.15784861,2978555,2310151330.42497,1825910673.06285,44107931.0,59154728.0,1347947.30218049,1831078.1080267401,1831078.1080267401,944077.0,0.030105,0.0298797,0.03037635,28421.438085,22463.899425,369155.0,2024-02-18,0,742,214972.46246707,9393.2815596,,390616.70357649995,159334.14965704,59685.620791400004,0.1,4.1,1.0,255.7,0.2,0.7,47.4,9.4,,0.1,,33.8,6.3
337,VIBUSDT,48943,33965151.42345,13530133.150950002,40126860.0,40380005.0,2850051.24027,2867219.93475,2867219.93475,40584,33166551.346440002,13212008.104440002,38847527.0,46174430.0,2873018.00714,3430049.08622,3430049.08622,45791.0,0.07177,0.07152,0.07252,3286.42007,1309.15657,224491.0,2024-02-18,0,64,12048.82104,,,56187.71934999999,,,0.1,0.8,1.0,867.2,1.2,0.8,874.2,,,,,236.5,238.4
301,ASTUSDT,12979,38511916.506,39351931.1532,29682389.0,30901230.0,3103736.5361,3225859.0279,3225859.0279,6887,28956987.297,29588591.633399997,61943504.0,78305897.0,6782038.028,8627373.1151,8627373.1151,68495.0,0.10665,0.1054,0.1071,7304.991749999999,7464.3268499999995,46150.0,2024-02-18,0,85,39144.8238,,,54956.43490000001,,,0.1,0.4,1.0,424.9,2.7,0.8,928.4,,,,,79.3,173.3
12,DENTUSDT,33131,115160793.616132,91899366.84259601,3421945807.0,3477968490.0,4723556.498772,4796908.782537,4796908.782537,15808,77990128.628423,62236836.13031901,1252220248.0,1361138253.0,1803467.915671,1966790.8305529999,1966790.8305529999,8434481.0,0.0013955,0.001388,0.001432,11770.3182355,9392.8216315,105331374.0,2024-02-18,0,158,90923.425601,30916.725436,,93693.1604803,51050.252033799996,18899.744908,0.1,2.4,1.0,401.3,0.4,0.9,153.2,30.9,,0.6,,52.0,19.8
299,ARBUSDT,1332459,27338805695.565002,17575732188.027,118057651.6,124133338.2,206429449.68593,216532176.79872,216532176.79872,1207300,25749854337.070503,16554217793.883902,25899755.4,27137696.5,46617800.80177,48979756.64765,48979756.64765,214000.5,1.7810000000000001,1.7661,1.7938,381134.89050000004,245026.23990000002,3122772.0,2024-02-18,0,1028,1807708.14951,51587.9158748,0.0,3124162.8712000004,437955.53067798,351463.19937784004,0.1,4.4,1.0,541.6,0.2,1.0,122.3,51.6,0.0,0.1,0.0,114.2,25.8
283,QIUSDT,27997,130484643.86215001,58008995.122549996,283815890.0,374950055.0,4712108.65276,6168579.23548,6168579.23548,26176,133963057.23709501,59555378.348415,351563325.0,367217615.0,6185235.0893,6467490.46516,6467490.46516,1038337.0,0.017005,0.01676,0.01724,17656.920685,7849.661045,51618.0,2024-02-18,0,354,152680.39008,,,187149.26031850002,,,0.1,1.0,0.8,266.9,1.0,1.0,350.3,,,,,30.9,40.5
27,LTCUSDT,145296,4414139720.427596,2691891296.44095,747869.801,773278.778,50790337.1401,52432334.87452,52432334.87452,121640,4010682322.3445544,2445849365.9242496,517688.395,535194.886,35678879.31257,36938018.24558,36938018.24558,3039.599,68.34899999999999,68.11,68.73,207753.55205099998,126695.12384999999,4415062.0,2024-02-18,0,497,933774.90521,23489.32651,,1455077.2232491998,474169.930894,107739.72601700001,0.1,1.4,1.0,244.5,0.7,1.0,171.7,23.5,,0.0,,54.4,38.2
272,KP3RUSDT,91019,464516145.5112,242810225.7312,30398.2,30441.66,2196746.292,2199744.7728,2199744.7728,89343,472528091.71152,246998201.72352,49524.39,53121.8,3774179.1949,4056911.8681,4056911.8681,398.61,73.896,72.76,74.93,29455.68456,15396.97056,82368.0,2024-02-18,0,1586,222120.3613,,,305123.978836,,,0.1,0.5,1.0,74.6,1.8,0.9,128.1,,,,,9.9,17.0
274,LOKAUSDT,25418,71109150.5865,54799815.2559,15948403.8,16233160.8,4165965.51017,4237147.3307,4237147.3307,15224,49936309.488000005,38483099.7408,2107063.1,2220334.3,571455.47022,603571.3494300001,603571.3494300001,36145.5,0.2665,0.2632,0.2688,9632.77575,7423.43745,170295.0,2024-02-18,0,120,33200.2463,,,103017.70553,,,0.1,7.0,1.0,432.5,0.1,0.9,59.3,,,,,125.5,17.2
275,MOBUSDT,52940,129420225.58379202,109599618.94560802,6003120.17,6076294.92,2000942.8081140001,2024393.399629,2024393.399629,61363,145222558.72124,122981837.08426003,3078665.61,3200015.1,1084253.619618,1128702.277756,1128702.277756,32413.420000000002,0.34045000000000003,0.3379,0.347,11035.148839000001,9345.124398500002,92996.0,2024-02-18,0,221,69199.48534,,,182518.5684517,,,0.1,1.8,1.0,181.3,0.6,1.0,98.3,,,,,28.9,15.7
25,KEYUSDT,188973,364437375.61704004,208283088.30165002,480681725.0,510926296.0,3356390.011913,3554493.43344,3554493.43344,156435,344259242.66910005,196750890.6519375,275842106.0,351828023.0,2030021.963647,2612366.586421,2612366.586421,2350392.0,0.0070775000000000005,0.007046,0.007283,16634.899380000003,9507.170362500001,42531178.0,2024-02-18,0,805,162749.590973,8305.2881674,,251532.51941915002,74317.22626493999,39162.512980479994,0.1,1.4,0.9,201.8,0.7,0.8,122.0,8.3,,0.1,,20.6,12.5
24,IOTAUSDT,79478,429780270.44879997,270782290.0512,36274638.0,36505036.0,9482520.261500001,9539501.1254,9539501.1254,65859,389020412.4912,245101614.50879997,14006991.0,17468926.0,3774134.9073,4759050.0207,4759050.0207,101224.0,0.2637,0.2625,0.2684,26692.768799999998,16817.7312,888229.0,2024-02-18,0,324,195244.1729,818.2593099999999,,223525.61874,115138.27136199998,32873.303069,0.1,2.0,1.0,355.2,0.5,0.8,141.4,0.8,,0.0,,48.6,19.3
278,PEOPLEUSDT,90220,1576834561.1592386,1536464143.2553837,2198333265.2,2201433365.9,63346384.480477,63431965.386458,63431965.386458,92110,1606816181.5879006,1565678168.5437858,864316452.7,882827501.8,25596081.625716,26174325.061974,26174325.061974,3107038.9,0.029065,0.02896,0.02944,90306.0856285,87994.05207350002,123786.0,2024-02-18,0,685,481266.856964,21277.03518,,970117.2014377,313275.90599600004,284132.00459799997,0.1,2.4,1.0,701.5,0.4,1.0,283.4,21.3,,0.1,,131.6,53.2
279,PLAUSDT,20332,154505087.619708,204382180.650144,77686121.3,78892753.51,15625437.14987,15858283.673197001,15858283.673197001,8365,95368840.107324,126155661.32803202,2920840.04,3728551.06,619739.435428,796881.261224,796881.261224,141894.12,0.2051,0.2026,0.2085,29102.484012,38497.302816,234882.0,2024-02-18,0,164,137316.422879,,,307980.5953473501,,,0.1,19.9,1.0,536.9,0.1,0.8,21.3,,,,,113.8,4.5
280,PORTOUSDT,18888,37382407.38629999,41354227.04611499,530319.76,532233.54,1569191.3173,1574600.54388,1574600.54388,18116,42431477.70399999,46939752.829199985,680357.04,721752.38,2092832.84509,2224341.65918,2224341.65918,2293.3999999999996,3.0035,2.978,3.031,6888.226899999999,7620.0897449999975,113363.0,2024-02-18,0,138,35619.60978,,,78199.099471,,,0.1,0.7,1.0,227.8,1.4,0.9,303.8,,,,,44.1,58.8
282,PYRUSDT,110690,275406291.747664,152691933.69048002,2160896.77,2204575.881,13905054.124819,14168130.739085,14168130.739085,72042,210895029.737084,116925324.00738001,215023.805,330897.174,1438799.062079,2238804.684303,2238804.684303,2602.754,6.514,6.485,6.59,16954.339556,9399.897420000001,212987.0,2024-02-18,0,353,103202.319864,,,221984.52919789994,,,0.1,6.3,1.0,820.1,0.2,0.6,84.9,,,,,134.7,13.9
284,REIUSDT,11157,25928475.537168007,25753792.273236003,59738890.7,60717914.6,1855104.926983,1884253.667778,1884253.667778,11813,28289356.257060006,28098767.455245003,98655158.8,120688595.9,3213905.697188,3949581.5358659998,3949581.5358659998,186637.6,0.031545000000000004,0.03128,0.03187,5887.483092000001,5847.818409,458970.0,2024-02-18,0,208,34521.450625,,,65174.57327044998,,,0.1,0.5,1.0,315.1,2.1,0.8,545.9,,,,,53.7,93.1
298,APTUSDT,5015432,12373633617.074642,7002761823.51786,5473947.72,5819831.0200000005,49139941.177773,52082339.861554004,52082339.861554004,4155695,11039741803.426682,6247856113.652071,1122875.05,1166517.93,10351554.678818,10777256.959108,10777256.959108,10294.92,9.0645,9.0145,9.1791,93318.30234000001,52812.768285000006,1550125.0,2024-02-18,0,1063,582345.080663,36948.208242,,1274774.4525335,288418.80479240004,74078.3698896,0.1,4.8,0.9,526.6,0.2,1.0,110.9,36.9,,0.1,,84.4,17.8
23,IOSTUSDT,13253,60319049.655049495,31380609.336394496,382937908.0,416046561.0,3540656.53746,3833383.34682,3833383.34682,9566,50507735.026636995,26276334.100106996,275465996.0,281254099.0,2621550.36007,2679030.71944,2679030.71944,977017.0,0.009341499999999999,0.00929,0.00945,9126.8043055,4748.1630104999995,16292019.0,2024-02-18,0,85,50499.90106,13.570620000000002,,69061.3370711,31011.9452636,8243.685376999998,0.1,1.4,0.9,387.9,0.7,1.0,287.2,0.0,,0.0,,70.1,51.9
286,SANTOSUSDT,75599,405127858.88499993,341709156.0314,480762.26,493204.83,2726060.23899,2792208.80427,2792208.80427,48356,376240754.8999999,317344038.43600005,440542.11,506805.58999999997,2615574.01282,3025179.72083,3025179.72083,6820.75,5.77,5.721,5.858,39355.72749999999,33194.983100000005,210645.0,2024-02-18,0,479,189187.66754,,,288302.5630195,,,0.1,0.9,1.0,69.3,1.1,0.9,66.5,,,,,14.4,13.8
287,SCRTUSDT,81494,147308893.71363997,71017288.97624,10664933.2,10763113.2,5092925.82266,5137257.44783,5137257.44783,39609,93735552.950445,45189700.92987,2683075.7,2694017.5,1323687.93841,1329324.51241,1329324.51241,20871.7,0.48714999999999997,0.4816,0.4889,10167.648654999999,4901.80073,77609.0,2024-02-18,0,153,53427.41709,,,105060.89057799999,,,0.1,3.9,1.0,500.9,0.3,1.0,130.2,,,,,95.3,24.8
21,HOTUSDT,67573,311010053.29433805,214935892.06950003,1428694462.0,1467045485.0,3249739.962049,3331942.017835,3331942.017835,31336,204288467.55357403,141181687.04850003,1660046415.0,1680141607.0,3900755.620412,3950954.682912,3950954.682912,9868109.0,0.0023020000000000002,0.002287,0.002324,22716.386918000004,15699.064500000002,93861085.0,2024-02-18,0,228,90412.673973,62.163775,,210806.65620675002,96946.0779606,27961.412329799998,0.1,0.8,1.0,143.1,1.2,1.0,171.7,0.1,,0.0,,35.9,43.1
290,TUSDT,68276,421345962.848448,169139380.35314196,377675114.3,381937581.6,10658351.11449,10772877.322258,10772877.322258,38989,306233659.81295997,122930266.41071497,309880962.9,320598778.8,9026255.855452,9349669.934871,9349669.934871,985564.8,0.028585,0.02843,0.02884,28172.369808,11309.132144499998,370602.0,2024-02-18,0,217,136786.45437300002,19.7203776,,263346.25285710004,58084.055392660004,53311.189140970004,0.1,1.2,1.0,378.3,0.9,1.0,320.4,0.0,,0.0,,77.9,66.0
291,VGXUSDT,7413,51234011.732715,11409095.965330001,34129719.4,39816533.1,3640031.32214,4209568.54931,4209568.54931,6660,48811194.841605,10869568.61851,33088067.8,34548101.5,3666525.57704,3833495.49372,3833495.49372,112415.7,0.10885,0.1075,0.1091,12236.448945,2724.8855900000003,459961.0,2024-02-18,0,108,57687.31843,,,87638.7800895,,,0.1,1.1,0.9,297.5,0.9,1.0,299.6,,,,,63.1,63.6
15,ENJUSDT,72769,143732033.87069997,69416132.69150999,8276189.9,8298479.7,2730523.27898,2737483.8223200003,2737483.8223200003,51474,123480414.10594998,59635507.68433499,7696711.8,8178634.2,2658103.82111,2828485.13767,2828485.13767,29663.0,0.33385,0.3317,0.3384,9902.992549999999,4782.701714999999,1698698.2,2024-02-18,0,326,92380.49713999999,195.74471,,115093.27910200001,122352.607088,41834.776826,0.1,1.0,1.0,275.7,1.0,0.9,268.4,0.2,,0.0,,29.6,28.8
294,XNOUSDT,5640,10876826.63052,1932981.7712399994,5752125.48,5755734.02,6722760.01315,6726763.52395,6726763.52395,3390,8011664.889749999,1423797.8332499997,1105735.1,1125203.06,1336421.29117,1361063.69959,1361063.69959,2691.21,1.1789999999999998,1.176,1.194,3172.93659,563.8803299999998,70080.0,2024-02-18,0,74,14708.16794,,,59325.177838,,,0.1,4.9,1.0,2118.8,0.2,1.0,421.2,,,,,457.1,90.9
295,AERGOUSDT,8491,21922803.3735,17864290.4679,17906096.0,18011177.0,2675713.0334,2690500.4381,2690500.4381,8825,25387910.01,20687910.714,12846916.0,15508561.0,1993335.073,2417307.4458,2417307.4458,37855.0,0.15105000000000002,0.1505,0.1525,5717.99775,4659.439350000001,36956.0,2024-02-18,0,24,14321.9232,,,48568.707305,,,0.1,1.1,1.0,467.9,0.9,0.8,348.6,,,,,186.8,139.2
14,DUSKUSDT,64723,157819999.4882,51841201.6771,18866625.0,18973299.0,5386900.4867,5416074.5729,5416074.5729,49845,141887333.224,46607590.172000006,14841589.0,14915816.0,4449301.8985,4472348.7474,4472348.7474,40754.0,0.2911,0.2872,0.2963,11863.4894,3896.9557000000004,2199819.0,2024-02-18,0,195,94012.0415,530.34586,,199728.654575,47216.65529,17024.335918000004,0.1,1.2,1.0,454.1,0.8,1.0,375.0,0.5,,0.0,,57.3,47.3
59,CTSIUSDT,90554,772824260.4976,386449527.72849995,10150618.0,10395493.0,3201810.6018,3275234.5779,3275234.5779,58263,634204914.4992,317133146.84699994,1411211.0,2461939.0,468199.5567,835736.4789,835736.4789,144656.0,0.32885,0.3177,0.3295,47570.1256,23787.364749999997,156394.0,2024-02-18,0,200,150618.3202,5095.7927,,406863.41724000004,101325.11799999999,121863.27317999999,0.1,3.9,1.0,67.3,0.3,0.6,9.8,5.1,,0.1,,21.3,3.1
220,FORUSDT,4738,17376132.04096,17806603.40984,47681776.0,48364071.0,1091538.18438,1106638.30502,1106638.30502,3574,15991187.71888,16387348.86977,163934836.0,185774055.0,3965033.29731,4505454.10797,4505454.10797,323488.0,0.023395,0.02322,0.02363,7568.00176,7755.4892899999995,37694.0,2024-02-18,0,123,48121.17626,,,117276.90812249998,,,0.1,0.2,1.0,144.2,4.1,0.9,523.9,,,,,22.7,82.4
90,STPTUSDT,97508,93056254.96905,86798777.422284,58256786.9,61069280.7,3361202.062952,3513808.937966,3513808.937966,52285,59786970.526125,55766653.721190006,11755849.3,11787763.6,707603.734408,709578.223737,709578.223737,90757.5,0.05853,0.05815,0.0592,5312.036475,4954.833738,3109915.2,2024-02-18,0,208,24621.668227000002,1071.134775,,70972.03731330001,36470.291510639996,6051.55475439,0.1,5.0,1.0,632.8,0.2,1.0,133.2,1.1,,0.0,,136.5,28.7
157,BURGERUSDT,50179,113299977.9912,67980361.02,6056309.6,6163067.0,3651664.59754,3713196.2336,3713196.2336,31763,82104007.0396,49262675.410000004,3905805.5,4257070.1,2466068.42823,2694564.44103,2694564.44103,24220.7,0.611,0.6101,0.62,14798.8477,8879.3575,206304.0,2024-02-18,0,404,79428.98433,,,103013.15847249998,,,0.1,1.4,1.0,246.8,0.7,0.9,166.6,,,,,46.0,31.0
148,ACMUSDT,9161,22546078.878400005,15226198.204800002,814189.5,814465.8,1798518.7725,1799094.3223,1799094.3223,8734,26412838.259500004,17837563.359,2128465.1,2389399.7,4885938.6433,5502885.4883,5502885.4883,2983.4,2.2385,2.224,2.258,6678.340900000001,4510.129800000001,157213.0,2024-02-18,0,69,51542.0308,,,74176.68752,,,0.1,0.3,1.0,269.3,3.1,0.9,731.6,,,,,34.9,94.8
150,ARUSDT,621664,1201158425.7705,817494153.5917498,256063.68,271200.81,3320845.87386,3502969.7352299998,3502969.7352299998,498277,1100982652.0543199,749315712.1909199,53542.32,62704.99,731927.38778,862138.00595,862138.00595,2124.06,13.1665,13.042,13.501,27966.435989999998,19033.624064999996,248603.0,2024-02-18,0,2082,282125.72209,2840.5690999999997,,505549.13324900006,74347.05944,26809.506039999997,0.1,4.1,0.9,118.7,0.2,0.8,26.2,2.8,,0.0,,11.8,2.6
151,ASRUSDT,8875,7483142.122800001,2837423.736,958839.7,965919.5,2342081.8475,2358563.6306,2358563.6306,4638,5422065.3294,2055914.028,1469994.2,2122845.2,3740210.6876,5437029.7018,5437029.7018,996.9,2.479,2.458,2.486,2471.3151000000003,937.062,153902.0,2024-02-18,0,33,10284.6618,,,44482.037075,,,0.1,0.4,1.0,947.7,2.3,0.7,1513.4,,,,,227.7,363.7
152,ATMUSDT,19128,28513852.91808,10095347.407359999,744145.6,745746.64,1967148.94675,1971152.05096,1971152.05096,11201,22492167.345599998,7963365.875199999,1776131.28,2138783.41,4913578.6521,5941571.37053,5941571.37053,1906.62,2.6719999999999997,2.66,2.709,5094.48864,1803.7068799999997,178860.0,2024-02-18,0,70,30345.31339,,,36809.165778,,,0.1,0.3,1.0,386.1,3.0,0.8,964.5,,,,,64.8,161.9
153,AVAUSDT,32289,20556047.356200002,17544660.457980003,2607718.7,2643216.0,1508411.48403,1528163.7386100001,1528163.7386100001,12071,11408726.7126,9737389.341540001,4492063.0,5798788.6,2706622.37158,3515023.61302,3515023.61302,4581.0,0.5842,0.5822,0.5907,2676.2202,2284.1635800000004,75839.0,2024-02-18,0,73,12888.94118,,,40767.211147,,,0.1,0.4,1.0,563.6,2.3,0.8,1011.4,,,,,117.0,210.0
